product_id,total_sales,total_quantity
TEC-AC-10003499,194.54399999999998,20
OFF-PA-10004994,194.4888,15
OFF-STI-10000114,194.46,14
OFF-LA-10001607,194.4,18
OFF-FA-10000194,194.388,22
OFF-AP-10002933,194.34,2
OFF-AP-10001067,194.34,3
OFF-BI-10003713,194.3385,35
TEC-MA-10001128,194.292,2
OFF-GLO-10001127,194.208,14
OFF-AME-10002081,194.028,14
FUR-FU-10004909,193.92,18
OFF-FA-10001680,193.887,13
OFF-PA-10004020,193.856,11
OFF-PA-10003796,193.70999999999998,11
OFF-ST-10003722,193.61399999999998,15
OFF-SU-10003355,193.512,6
OFF-SU-10000969,193.32,6
OFF-BI-10001097,193.181,36
OFF-BI-10004428,193.148,24
OFF-BI-10003646,193.0095,31
FUR-TA-10004353,193.008,2
OFF-EN-10002816,192.89999999999998,15
OFF-PA-10002534,192.78,12
OFF-GLO-10003429,192.51,9
OFF-FA-10001838,192.474,17
OFF-WIL-10000986,192.468,22
OFF-BIN-10004569,192.444,16
FUR-ELD-10004994,192.37199999999999,4
OFF-HAR-10001262,192.246,21
OFF-HON-10002456,192.15,15
OFF-FA-10003495,192.128,35
OFF-ST-10004983,192.0,4
OFF-BI-10000174,191.98,47
OFF-SU-10002670,191.84,8
OFF-PA-10001281,191.6,4
OFF-FA-10000746,191.5242,18
OFF-LA-10003827,191.52,14
OFF-EN-10003817,191.52,12
TEC-AC-10000218,191.376,6
OFF-PA-10002245,191.36,33
OFF-BI-10002706,191.352,21
OFF-PA-10003027,191.25,9
FUR-FU-10003283,191.064,17
OFF-LA-10001548,191.0025,26
OFF-LA-10003217,190.92000000000002,25
OFF-BI-10002386,190.905,24
OFF-EN-10001443,190.896,22
OFF-SU-10000175,190.785,12
TEC-AC-10001101,190.77200000000002,16
OFF-PA-10001456,190.72,16
FUR-ELD-10003828,190.56,11
FUR-TA-10001935,190.422,3
OFF-AME-10002956,190.32,13
OFF-LA-10004370,190.08,33
OFF-EN-10002065,190.08,29
OFF-ELI-10001685,190.07999999999998,18
OFF-AP-10003400,189.8,5
FUR-FU-10003512,189.756,7
TEC-PH-10004774,189.654,16
OFF-TEN-10000766,189.6,8
TEC-CAN-10001376,189.54,1
OFF-FA-10004410,189.54,27
OFF-AR-10001195,189.54,6
OFF-BI-10002222,189.472,29
OFF-AR-10000814,189.432,6
FUR-FU-10002069,189.26999999999998,5
OFF-LA-10001541,189.21,17
OFF-LA-10001634,189.2,22
OFF-EN-10001977,189.0,12
OFF-AR-10001074,189.0,12
TEC-PH-10002844,188.946,8
TEC-MA-10000154,188.88,8
OFF-SAN-10004746,188.811,13
FUR-RUB-10001484,188.76,4
FUR-FU-10003036,188.76,10
OFF-FA-10002353,188.57999999999998,21
OFF-LA-10004114,188.5446,27
OFF-ST-10002546,188.244,22
OFF-FA-10003004,188.18,24
OFF-EN-10000053,188.16,19
OFF-ELI-10002935,188.04,4
FUR-CH-10004441,188.04,4
FUR-FU-10004241,188.001,11
OFF-SU-10004705,187.9857,20
OFF-PA-10003797,187.92000000000002,29
FUR-FU-10000060,187.88,20
OFF-FA-10000974,187.734,16
OFF-BI-10002907,187.533,7
TEC-AC-10000540,187.38000000000002,8
OFF-GRE-10003334,187.38,9
FUR-ADV-10003147,187.2,8
OFF-JIF-10002621,186.732,13
OFF-BI-10000070,186.66,11
OFF-AP-10001366,186.66,17
OFF-PA-10001457,186.49599999999998,14
OFF-LA-10002765,186.4695,24
TEC-MA-10001731,185.856,4
OFF-SU-10000885,185.8518,7
OFF-JIF-10002836,185.76,4
OFF-EN-10004909,185.74800000000002,17
OFF-PA-10003920,185.64000000000001,14
OFF-LA-10001169,185.625,30
OFF-LA-10000519,185.625,26
OFF-BRE-10000493,185.57999999999998,3
OFF-LA-10004538,185.42,28
OFF-LA-10000765,185.372,26
OFF-CAR-10002931,185.25,37
OFF-FA-10001072,185.14079999999998,14
OFF-FA-10004664,185.1369,14
OFF-FA-10003985,184.8,35
TEC-PH-10003982,184.76,5
OFF-OIC-10001155,184.704,14
OFF-FA-10003819,184.698,16
TEC-LOG-10001629,184.68,6
FUR-FU-10000605,184.632,10
OFF-PA-10003724,184.62,35
TEC-AC-10004633,184.536,30
OFF-EAT-10001025,184.32,6
OFF-SU-10000388,184.164,25
OFF-BI-10001617,184.052,26
OFF-BI-10004965,184.0,20
OFF-JIF-10002184,183.6,10
OFF-BI-10002558,183.6,19
OFF-FA-10000260,183.29999999999998,15
OFF-FA-10000154,183.261,15
OFF-EN-10002166,183.24,6
OFF-STI-10001162,183.08399999999997,8
FUR-FU-10002364,183.024,33
OFF-FA-10003789,183.0,14
OFF-LA-10003809,182.876,30
OFF-FA-10003496,182.816,24
OFF-AR-10003321,182.776,16
OFF-PA-10000312,182.72,10
TEC-PH-10002713,182.52,4
OFF-FA-10002264,182.51999999999998,13
OFF-BI-10004209,182.508,42
OFF-AR-10003752,182.49,17
OFF-SME-10001667,182.4,18
OFF-ACC-10003788,182.376,40
OFF-SME-10000018,182.16,29
OFF-PA-10000745,182.088,20
FUR-FU-10000012,182.088,13
FUR-BO-10003174,182.08,4
OFF-EN-10004057,181.94,15
OFF-PA-10003994,181.935,9
OFF-FA-10001800,181.845,18
OFF-TEN-10001585,181.83,14
OFF-EN-10003520,181.62900000000002,15
OFF-LA-10001019,181.61599999999999,21
OFF-AP-10000039,181.569,3
OFF-STO-10003329,181.54500000000002,14
OFF-PA-10004996,181.456,19
OFF-FA-10001520,181.44,14
OFF-CAR-10001428,181.356,29
OFF-FA-10002526,181.304,27
OFF-FA-10003893,181.2888,15
OFF-FIS-10002784,181.15200000000002,10
OFF-BOS-10000577,181.15200000000002,13
OFF-LA-10004799,180.95999999999998,22
OFF-FA-10003318,180.9543,13
FUR-FU-10002930,180.792,6
OFF-CAR-10000150,180.744,24
OFF-AR-10002389,180.708,15
OFF-AP-10003884,180.66,3
OFF-TEN-10003211,180.612,14
OFF-ST-10001505,180.596,33
OFF-BI-10001199,180.588,32
OFF-FIS-10000670,180.48,8
FUR-FU-10002703,180.46,4
FUR-FU-10003691,180.31,18
OFF-ADV-10004875,180.27599999999998,22
OFF-CAM-10002159,180.186,8
TEC-MA-10003337,179.991,3
OFF-ST-10001580,179.76,13
OFF-AR-10002260,179.7408,14
OFF-FA-10002360,179.733,21
OFF-LA-10000861,179.607,14
OFF-LA-10001292,179.4666,31
FUR-CH-10001191,179.448,7
FUR-TA-10002582,179.442,3
OFF-AP-10003610,179.428,8
OFF-SU-10001087,179.412,6
OFF-FA-10003058,179.388,21
OFF-PA-10004923,179.28,12
OFF-ENE-10001906,179.28,8
OFF-SU-10004782,179.14,24
OFF-PA-10001370,179.1015,10
OFF-BI-10002103,179.014,37
OFF-FA-10000227,179.01,9
OFF-LA-10001800,178.888,24
OFF-LA-10003132,178.872,29
OFF-PA-10003848,178.848,30
OFF-ST-10003648,178.84799999999998,19
OFF-FA-10002728,178.56,13
OFF-LA-10000732,178.4214,34
OFF-BI-10003112,178.35999999999999,21
OFF-SU-10003544,178.32,8
OFF-ST-10001743,178.32,12
OFF-PA-10001725,178.296,5
OFF-FA-10001228,178.296,14
FUR-CH-10001220,178.2,4
FUR-FU-10000142,178.08,11
OFF-PA-10004054,178.02,6
FUR-CHR-10000888,177.96,1
OFF-BIN-10001274,177.906,19
OFF-EN-10003977,177.834,27
FUR-ADV-10001283,177.792,3
OFF-PA-10001576,177.76,26
OFF-HON-10002389,177.75,17
OFF-LA-10002312,177.6,13
OFF-ST-10000268,177.5973,17
OFF-OIC-10004536,177.40800000000002,16
OFF-PA-10003718,177.408,21
OFF-LA-10000648,177.39000000000001,28
OFF-EN-10003748,177.255,6
OFF-FA-10004175,177.165,18
TEC-LOG-10001750,176.94,6
TEC-MA-10001825,176.81400000000002,6
FUR-FU-10000221,176.784,38
OFF-BI-10000014,176.742,29
FUR-FU-10004671,176.70000000000002,14
FUR-FU-10001008,176.686,23
OFF-ST-10000918,176.58,18
OFF-FIS-10000628,176.55,11
OFF-FA-10003734,176.484,16
FUR-TA-10003637,176.4,1
OFF-LA-10001569,176.292,40
OFF-EN-10002986,176.288,13
OFF-PA-10003172,176.256,28
OFF-FA-10004754,176.22,11
FUR-TA-10003079,176.144,2
FUR-TA-10003030,176.1435,1
OFF-PA-10004998,176.076,15
TEC-CO-10003633,175.9914,3
FUR-RUB-10001310,175.95,4
FUR-FU-10000010,175.938,36
OFF-LA-10001731,175.824,20
OFF-CAR-10003373,175.788,29
FUR-FU-10000448,175.78,11
FUR-NOV-10000669,175.77,3
TEC-MA-10004842,175.608,11
OFF-FA-10000131,175.56,16
OFF-LA-10001546,175.5,20
OFF-AP-10004274,175.4703,3
OFF-BI-10001078,175.388,37
TEC-MA-10002992,175.17,1
OFF-AP-10003912,174.906,2
OFF-FA-10004698,174.798,22
OFF-BI-10004002,174.73,18
OFF-PA-10002394,174.636,7
OFF-PA-10002160,174.556,34
OFF-CAM-10000726,174.405,6
OFF-CAR-10003030,174.324,34
OFF-AR-10002346,174.244,13
TEC-AC-10004396,174.24,12
OFF-HOO-10002715,174.01800000000003,4
OFF-EN-10004935,174.0,20
TEC-AC-10000588,173.976,6
TEC-PH-10000376,173.826,22
TEC-MA-10003079,173.82,1
FUR-SAF-10001870,173.796,4
OFF-AVE-10004827,173.736,21
OFF-HAM-10004471,173.64,4
OFF-AR-10001860,173.5,27
OFF-FA-10001339,173.4624,16
OFF-LA-10004280,173.397,17
OFF-LA-10003422,173.316,25
OFF-ACC-10001285,173.316,23
TEC-MA-10003909,173.18,7
OFF-SU-10004249,173.124,6
OFF-PA-10000915,173.06799999999998,12
OFF-AR-10001525,172.872,18
OFF-ST-10004190,172.8,24
OFF-PA-10000477,172.77599999999998,33
OFF-LA-10004894,172.7736,19
OFF-BI-10000320,172.692,30
OFF-AR-10001336,172.6524,15
OFF-SU-10004575,172.41,7
OFF-LA-10002895,172.368,26
OFF-PA-10003020,172.3302,10
FUR-TA-10004504,172.212,2
OFF-LA-10000471,172.2,17
OFF-ACC-10000307,172.05599999999998,30
OFF-PA-10001653,172.0332,15
OFF-SU-10002653,171.99,8
OFF-AME-10002652,171.948,12
OFF-FA-10001246,171.9,15
TEC-PH-10001475,171.84,8
OFF-IBI-10004959,171.828,15
OFF-CAM-10002625,171.78,7
FUR-IKE-10003576,171.69,1
OFF-WIL-10001979,171.465,29
OFF-LA-10004623,171.465,27
OFF-AR-10001683,171.39000000000001,19
FUR-BO-10001746,171.36,2
TEC-SAM-10002682,171.327,3
OFF-AR-10003514,171.14,44
FUR-FU-10002396,171.088,18
OFF-PA-10001870,171.072,28
OFF-AR-10004691,171.04,8
OFF-SU-10001750,171.0,6
OFF-LA-10000039,171.0,19
TEC-AC-10004814,170.97,3
FUR-FU-10003910,170.952,10
FUR-BO-10004878,170.928,2
OFF-LA-10000869,170.766,18
OFF-AP-10000390,170.744,11
FUR-DAN-10001557,170.7,1
FUR-FU-10002088,170.62,22
OFF-HAM-10001712,170.496,3
OFF-ENE-10004377,170.46,6
FUR-FU-10001322,170.424,6
OFF-AR-10002440,170.24,16
OFF-AR-10002800,170.145,6
OFF-PA-10002764,170.10000000000002,15
OFF-EN-10001616,170.00799999999998,21
OFF-PA-10001667,169.832,32
OFF-ST-10003729,169.79999999999998,17
OFF-PA-10004101,169.776,27
OFF-FA-10000256,169.752,9
OFF-BI-10004908,169.74,26
FUR-RUB-10003518,169.68,4
TEC-AC-10001047,169.44,1
OFF-PA-10000108,169.336,13
OFF-BI-10002681,169.32,17
OFF-FA-10003779,169.3191,14
OFF-BI-10000963,169.31199999999998,31
TEC-MA-10003251,169.2,3
OFF-SU-10002710,169.2,6
OFF-LA-10002029,169.2,31
OFF-KIT-10001609,169.128,3
OFF-STI-10001743,169.041,8
TEC-MEM-10000723,169.02,6
OFF-PA-10002968,169.01600000000002,8
TEC-AC-10001002,168.93,3
FUR-FU-10002671,168.84,13
FUR-FU-10001037,168.744,23
OFF-AVE-10002024,168.588,30
OFF-STO-10003342,168.51600000000002,13
FUR-FU-10003408,168.492,15
OFF-ADV-10001124,168.48,9
OFF-PA-10002195,168.464,33
OFF-AP-10000027,168.392,14
OFF-FA-10001650,168.336,18
OFF-BI-10001275,168.142,42
OFF-LA-10004093,168.13,24
OFF-EN-10002630,168.0,13
OFF-ELI-10001904,168.0,7
FUR-FU-10002554,167.93,7
OFF-KLE-10004112,167.77200000000002,5
OFF-LA-10003971,167.67,15
OFF-LA-10002354,167.38400000000001,20
FUR-HON-10003137,167.34,2
FUR-CH-10000373,167.34,2
OFF-FA-10000549,167.3352,19
OFF-FA-10001925,167.1096,20
OFF-ST-10000485,167.0376,7
OFF-FA-10004258,166.964,19
FUR-ELD-10003695,166.716,9
OFF-PA-10002666,166.704,20
FUR-HAR-10001144,166.686,4
TEC-MA-10001447,166.68,3
TEC-MA-10000843,166.68,2
FUR-HON-10001622,166.59,3
OFF-LA-10000990,166.576,24
TEC-MA-10003682,166.5,2
OFF-STO-10000924,166.5,10
FUR-BO-10001524,166.48,5
OFF-LA-10002465,166.404,18
TEC-PH-10000072,166.284,2
OFF-AP-10000261,166.244,5
OFF-PA-10003956,166.20000000000002,11
TEC-PH-10003078,166.176,2
OFF-SU-10004664,166.056,23
FUR-CH-10002152,165.89999999999998,8
TEC-KON-10000091,165.852,4
OFF-LA-10000271,165.816,15
OFF-PA-10003651,165.664,26
OFF-AR-10000468,165.648,19
TEC-MA-10002263,165.6,2
FUR-FU-10003462,165.6,4
OFF-SAN-10003152,165.51,9
FUR-CH-10000690,165.414,7
OFF-CUI-10003670,165.12,6
OFF-SME-10001754,165.006,19
OFF-BI-10000301,164.985,50
OFF-FA-10001199,164.92,24
OFF-LA-10000448,164.688,32
OFF-LA-10002225,164.64,14
TEC-PH-10001651,164.44,2
OFF-PA-10001804,164.328,27
TEC-PH-10001137,164.32,5
OFF-SU-10000304,164.16,16
OFF-BI-10002796,164.124,21
TEC-PH-10000611,164.016,2
OFF-PA-10002944,163.984,18
OFF-ELI-10002337,163.983,6
OFF-PA-10003232,163.62,8
OFF-AME-10002557,163.584,11
OFF-AP-10004248,163.56,2
OFF-EN-10004459,163.496,23
OFF-FA-10003499,163.44,18
FUR-FU-10004587,163.332,15
TEC-MEM-10002280,163.26,6
OFF-LA-10004753,163.01999999999998,26
OFF-EN-10004784,162.966,11
OFF-BI-10001055,162.81,30
OFF-PA-10004746,162.624,8
OFF-EN-10003601,162.36,17
TEC-ENE-10003090,162.246,2
TEC-MA-10000684,162.23999999999998,4
TEC-AC-10002389,162.0,4
FUR-FU-10003849,161.92,11
OFF-AR-10001879,161.89600000000002,13
FUR-CH-10003618,161.892,2
OFF-FA-10004942,161.772,13
FUR-NOV-10000283,161.73,3
OFF-LA-10002741,161.6955,17
OFF-FA-10004533,161.61599999999999,27
OFF-ADV-10004241,161.448,16
OFF-PA-10004041,161.32,25
OFF-EN-10004537,161.28,18
OFF-PA-10000194,161.184,7
TEC-AC-10002543,161.16,4
OFF-PA-10004761,161.025,13
OFF-FA-10002577,160.92000000000002,13
TEC-MA-10003349,160.89600000000002,4
FUR-FU-10001487,160.54000000000002,23
OFF-EN-10001099,160.392,18
OFF-LA-10001284,160.38,22
OFF-PA-10000726,160.336,19
OFF-ACC-10003265,160.128,11
OFF-ACM-10000570,160.113,6
TEC-PH-10003535,159.984,2
FUR-SAF-10003402,159.834,4
OFF-SU-10001891,159.79,13
OFF-FA-10003836,159.60000000000002,10
OFF-FA-10003930,159.57,14
OFF-LA-10004034,159.424,22
OFF-SU-10001664,159.402,21
OFF-LA-10002043,159.39,16
FUR-FU-10000175,159.268,16
FUR-FU-10004963,159.25,22
OFF-SU-10001848,159.2382,11
FUR-ADV-10000002,159.12,3
OFF-SU-10001512,159.072,4
OFF-XER-10002982,159.03000000000003,9
TEC-AC-10002844,159.0,4
OFF-PA-10003333,158.94,6
FUR-FU-10000490,158.8,12
OFF-EN-10004470,158.72,29
OFF-FA-10001187,158.673,13
TEC-AC-10002815,158.58,3
FUR-FU-10001935,158.44,35
OFF-ST-10004050,158.4,6
OFF-AVE-10002311,158.382,15
FUR-FU-10003798,158.24,10
OFF-KIT-10004732,158.16,3
OFF-LA-10000760,158.112,23
OFF-PA-10000116,158.0592,15
OFF-AR-10000082,158.048,12
OFF-PA-10001164,158.0,10
OFF-CAR-10001746,157.92,34
OFF-AP-10000326,157.92,5
OFF-SU-10004630,157.824,4
OFF-SU-10000130,157.768,18
OFF-LA-10002493,157.7583,17
OFF-FA-10001718,157.752,27
OFF-SU-10001455,157.68,4
OFF-STO-10002708,157.68,12
FUR-BO-10000184,157.68,3
OFF-LA-10004745,157.6224,24
OFF-BI-10000232,157.62,8
TEC-ENE-10004052,157.32,4
FUR-FU-10000481,157.3,7
OFF-SU-10003332,157.20000000000002,8
OFF-AR-10004062,157.2,15
OFF-BI-10004817,156.938,27
OFF-FA-10004298,156.924,15
TEC-MA-10003885,156.87,3
OFF-FA-10003007,156.816,17
FUR-FU-10002157,156.8,10
FUR-BO-10003668,156.744,2
OFF-PA-10003405,156.618,16
OFF-PA-10000098,156.6,9
TEC-PH-10004577,156.528,9
TEC-MA-10002722,156.04,2
OFF-SU-10000079,156.0,4
FUR-SAF-10000565,155.79,3
OFF-PA-10001639,155.736,25
FUR-FU-10003832,155.708,20
OFF-PA-10002689,155.52,25
OFF-ST-10001597,155.382,11
FUR-FU-10000794,155.38,17
OFF-LA-10000414,155.25,15
OFF-FA-10000134,155.2,29
OFF-KIT-10001245,155.184,3
OFF-PA-10000919,155.04,4
OFF-LA-10002486,155.004,20
OFF-BI-10003472,154.88,32
OFF-ELI-10003277,154.85999999999999,10
TEC-AC-10004877,154.56,23
FUR-FU-10002456,154.336,27
OFF-FA-10000644,154.208,17
OFF-EN-10004507,154.2,4
OFF-ST-10003293,154.116,2
TEC-SAN-10002254,154.08,4
FUR-FU-10002957,153.903,8
OFF-CAR-10002054,153.792,34
OFF-LA-10002945,153.72,29
OFF-FA-10003378,153.72,12
OFF-SU-10001624,153.67999999999998,17
TEC-CO-10002567,153.52452,3
OFF-LA-10000240,153.51,23
OFF-CAR-10003703,153.3,13
OFF-BI-10001922,153.252,33
OFF-SU-10000946,153.216,21
OFF-AR-10000227,153.088,5
OFF-BI-10004179,153.048,8
OFF-EN-10002522,153.0,4
OFF-BI-10004053,153.0,17
OFF-XER-10003495,152.898,7
OFF-SAN-10003318,152.82,9
OFF-BI-10004440,152.6832,12
OFF-LA-10004495,152.656,40
OFF-ADV-10000308,152.45999999999998,11
FUR-FU-10000585,152.4,16
OFF-LA-10001265,152.28,18
OFF-PA-10000174,152.144,18
FUR-FU-10003142,152.064,30
OFF-PA-10001620,152.01,9
TEC-BEL-10000696,151.95600000000002,5
OFF-AR-10000821,151.956,21
OFF-BI-10001892,151.9,31
OFF-LA-10003699,151.872,27
OFF-BI-10000928,151.7904,12
OFF-SU-10000596,151.74,6
OFF-FA-10001152,151.68,8
FUR-FU-10003424,151.656,16
OFF-SU-10004110,151.648,12
OFF-ST-10000806,151.632,3
OFF-PA-10004888,151.632,25
OFF-BI-10000267,151.575,27
OFF-ST-10003426,151.548,17
OFF-PA-10003591,151.536,15
TEC-MA-10004822,151.2225,5
OFF-EN-10003094,151.164,13
OFF-AP-10003266,151.062,12
OFF-LA-10000203,150.96,40
TEC-CAN-10001256,150.744,1
TEC-AC-10003614,150.67000000000002,14
FUR-FU-10003826,150.66,3
FUR-CH-10003808,150.57,3
OFF-FA-10000087,150.348,15
OFF-PA-10000061,150.336,24
OFF-SU-10004462,150.294,8
OFF-IBI-10001494,150.174,21
TEC-KON-10001519,150.12,3
OFF-AR-10001134,149.9715,13
OFF-AP-10003281,149.916,15
OFF-PA-10001712,149.85000000000002,15
FUR-FU-10003731,149.70000000000002,15
OFF-AR-10002656,149.632,24
OFF-ACM-10003591,149.53199999999998,6
FUR-FU-10000072,149.52,14
OFF-FA-10002350,149.43,17
OFF-FA-10002539,149.42940000000002,11
OFF-FA-10003931,149.352,19
OFF-ST-10003172,149.28,24
FUR-FU-10002268,149.264,34
OFF-SU-10003511,149.16,11
OFF-FA-10002890,149.139,21
OFF-FA-10001700,149.00799999999998,15
OFF-FA-10000010,148.98,15
FUR-CH-10001663,148.968,3
OFF-SAN-10000722,148.95,5
OFF-ACC-10004281,148.82399999999998,23
TEC-PH-10001071,148.8,2
OFF-FA-10003891,148.764,16
OFF-EN-10000378,148.68,4
OFF-LA-10000688,148.6362,16
OFF-LA-10002650,148.58,25
OFF-SU-10001368,148.4,22
OFF-PA-10000947,148.392,17
TEC-MA-10000964,148.32,3
OFF-LA-10001154,148.32,19
FUR-FU-10000885,148.2,10
TEC-AC-10002224,148.16,10
OFF-EN-10000975,148.14,6
OFF-BI-10000188,148.096,46
TEC-AC-10004811,148.05,5
TEC-AC-10001635,148.03199999999998,15
OFF-PA-10003359,147.96,3
OFF-KRA-10002170,147.96,9
OFF-ACM-10001112,147.96,3
TEC-PH-10003187,147.926,9
OFF-SU-10000452,147.78,10
OFF-BI-10003012,147.7686,37
OFF-PA-10001934,147.744,24
OFF-LA-10003379,147.726,15
OFF-AR-10000461,147.61599999999999,14
OFF-EN-10003904,147.6,10
OFF-AP-10004136,147.528,6
OFF-AP-10001303,147.26,9
OFF-BI-10003400,147.2,20
OFF-KLE-10000527,147.114,8
FUR-ADV-10001659,147.06,10
OFF-PA-10000030,147.0462,13
OFF-BI-10004970,147.028,44
TEC-MEM-10000582,147.0,5
OFF-BI-10000948,146.981,17
TEC-HEW-10001056,146.88,1
OFF-LA-10004727,146.88,19
OFF-GLO-10004430,146.874,17
OFF-STO-10003082,146.85,19
OFF-FA-10003112,146.754,22
OFF-EN-10001219,146.688,21
OFF-AVE-10004310,146.61599999999999,17
OFF-EN-10001454,146.592,8
OFF-PA-10004735,146.448,23
FUR-FU-10000820,146.114,10
OFF-AR-10004999,145.912,25
OFF-ST-10004634,145.73000000000002,14
OFF-LA-10002063,145.7,31
FUR-FU-10000719,145.69,17
OFF-FA-10001892,145.575,9
OFF-HON-10004014,145.539,17
OFF-FA-10003604,145.4922,17
OFF-ST-10000917,145.472,4
OFF-STI-10002519,145.35,4
OFF-EN-10000812,145.2,24
OFF-PA-10001800,145.15200000000002,25
OFF-KIT-10003938,145.04399999999998,3
OFF-BI-10003856,144.936,26
OFF-LA-10000095,144.7278,31
OFF-PA-10000143,144.672,29
OFF-BI-10003519,144.576,8
OFF-OIC-10003366,144.396,14
OFF-BI-10003166,144.12,34
OFF-EN-10000606,144.072,14
OFF-FA-10004684,143.955,11
FUR-FU-10001967,143.928,10
TEC-MA-10002249,143.856,4
FUR-FU-10000548,143.811,6
OFF-AVE-10000432,143.592,30
OFF-AP-10004919,143.58,2
OFF-LA-10000536,143.55,13
OFF-LA-10000236,143.53199999999998,19
OFF-GLO-10002315,143.46,3
OFF-BI-10002215,143.42,23
OFF-EN-10000776,143.2716,10
TEC-MA-10003390,143.264,2
TEC-MA-10002368,143.172,2
TEC-AC-10004406,143.1,2
OFF-ADV-10003030,143.03099999999998,20
OFF-BI-10002982,143.01,41
OFF-EN-10000824,142.992,8
OFF-AR-10002564,142.96800000000002,16
OFF-AR-10001833,142.912,14
FUR-BUS-10002192,142.83,1
OFF-FA-10004606,142.8108,17
OFF-AP-10004466,142.803,3
OFF-FA-10004799,142.695,12
FUR-TA-10003539,142.688,1
OFF-LA-10000108,142.674,12
FUR-FU-10004483,142.578,11
OFF-PA-10002262,142.56,22
OFF-LA-10001658,142.317,24
OFF-STO-10003605,142.23,11
OFF-LA-10002469,142.104,23
OFF-BI-10004738,142.05,13
OFF-FA-10003505,141.9,10
TEC-PH-10001602,141.888,8
OFF-BI-10000829,141.884,35
OFF-JIF-10000165,141.696,11
OFF-BI-10001153,141.614,8
OFF-FA-10003123,141.576,24
TEC-MA-10002989,141.28,2
OFF-PA-10004983,141.264,23
OFF-PA-10004621,141.264,25
FUR-CH-10000438,141.192,4
OFF-FA-10004920,141.12,15
OFF-AP-10000545,141.04,4
OFF-LA-10000598,140.956,31
OFF-AP-10004978,140.94,3
TEC-MA-10001832,140.76,4
OFF-AR-10002105,140.7087,8
TEC-MA-10004820,140.664,4
OFF-BI-10002627,140.589,13
OFF-FA-10002652,140.535,16
OFF-FA-10003799,140.4,14
OFF-LA-10001831,140.39999999999998,15
OFF-HAR-10001913,140.16,18
OFF-BI-10003999,140.094,40
OFF-BI-10000518,140.067,24
OFF-ADV-10000551,139.977,11
OFF-SU-10004589,139.872,4
OFF-ELI-10003911,139.872,8
OFF-AR-10003338,139.872,20
OFF-SU-10003540,139.86,3
OFF-KIT-10001040,139.8,2
OFF-AP-10000569,139.8,3
OFF-EAT-10004979,139.77,3
OFF-LA-10003273,139.752,17
OFF-SU-10002429,139.68,4
OFF-EN-10003540,139.66559999999998,4
OFF-FA-10003050,139.644,12
OFF-FA-10000621,139.62,44
TEC-AC-10004801,139.536,8
OFF-FA-10002358,139.5,15
OFF-AVE-10003279,139.476,26
OFF-WIL-10003774,139.32,23
FUR-FU-10000499,139.26,13
OFF-LA-10000508,139.23000000000002,21
TEC-MA-10004584,139.23,6
OFF-ELI-10000443,139.23,3
OFF-BI-10004712,139.2,30
OFF-AR-10000340,139.2,8
TEC-CO-10004649,139.18856,2
OFF-AR-10000614,139.13,24
OFF-STO-10001142,139.104,11
OFF-BI-10000348,139.065,25
OFF-LA-10004400,139.00799999999998,14
OFF-SU-10003659,139.0,5
OFF-SU-10001992,138.96,12
OFF-PA-10004200,138.9,5
OFF-PA-10001184,138.736,24
TEC-PH-10001413,138.696,3
OFF-PA-10002036,138.672,24
TEC-AC-10002881,138.6,4
OFF-CAM-10001191,138.6,7
FUR-ELD-10001413,138.6,11
OFF-PA-10002250,138.532,26
OFF-FIS-10002949,138.528,11
OFF-FA-10003961,138.528,20
OFF-PA-10000301,138.51,11
OFF-HON-10002610,138.45,17
TEC-PH-10000373,138.432,4
TEC-MA-10000122,138.432,5
OFF-STO-10001239,138.40800000000002,8
OFF-AR-10003156,138.176,14
FUR-FU-10000771,138.16,22
OFF-BI-10002684,137.9655,42
OFF-FA-10001237,137.936,18
TEC-MA-10002165,137.856,3
OFF-BI-10003694,137.808,27
OFF-FA-10004605,137.76,12
OFF-KIT-10000624,137.59199999999998,4
OFF-HOO-10001987,137.58,2
OFF-BI-10003460,137.53199999999998,36
OFF-AVE-10004828,137.472,14
OFF-LA-10002401,137.46,23
OFF-EN-10001940,137.28,10
OFF-LA-10001312,137.2032,22
FUR-FU-10001918,137.17,31
OFF-LA-10004484,137.116,37
OFF-BIC-10003654,137.088,15
FUR-FU-10000816,136.83599999999998,3
OFF-PA-10000246,136.816,15
FUR-CH-10000089,136.736,4
OFF-BI-10003429,136.728,41
OFF-JIF-10004450,136.686,8
OFF-AR-10000503,136.68,22
TEC-AC-10000271,136.608,2
TEC-CO-10004191,136.5936,4
OFF-PA-10003875,136.56,8
OFF-PA-10002971,136.5,10
OFF-EN-10003073,136.5,7
OFF-PA-10004385,136.496,18
FUR-TA-10001691,136.464,2
TEC-SAN-10003336,136.44,3
OFF-NOV-10001568,136.44,12
OFF-BI-10001072,136.44,15
OFF-CAR-10001911,136.374,20
OFF-IBI-10004323,136.35,9
OFF-PA-10001593,136.344,25
FUR-FU-10002597,136.344,28
OFF-SU-10003567,136.32,17
TEC-AC-10004209,136.276,14
OFF-AR-10002847,136.269,13
OFF-BI-10002412,136.2,30
OFF-FA-10003994,136.196,17
OFF-ELI-10001812,136.16400000000002,4
OFF-AVE-10004312,136.095,24
OFF-LA-10000296,136.017,13
OFF-FA-10004545,135.924,14
OFF-BI-10003476,135.80100000000002,31
OFF-PA-10000091,135.8,10
OFF-FA-10000563,135.66,20
OFF-PA-10000944,135.6576,5
